Time Series Search Export,Search term,Search filters,,Last update of Consumer prices data,Downloaded at,Source,Source URL,Download URL,About Consumer prices
,,FREQ:Frequency,M:Monthly,2026-03-26,2026-04-22 09:11 CEST,BIS,https://data.bis.org/topics/CPI/data?data_view=table&filter=UNIT_MEASURE%3D771%255EYEAR%3D2010%257C2011%257C2012%257C2013%257C2014%257C2015%257C2016%257C2017%257C2018%257C2019%257C2025%257C2022%257C2021%257C2020%257C2024%257C2023%255EFREQ%3DM,https://data.bis.org/topics/CPI/data?data_view=table&filter=UNIT_MEASURE%3D771%255EYEAR%3D2010%257C2011%257C2012%257C2013%257C2014%257C2015%257C2016%257C2017%257C2018%257C2019%257C2025%257C2022%257C2021%257C2020%257C2024%257C2023%255EFREQ%3DM&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel,https://data.bis.org/topics/CPI
,,UNIT_MEASURE:Unit of measure,"771:Year-on-year changes, in per cent",,,,,,
,,YEAR:Year,"2010:,2011:,2012:,2013:,2014:,2015:,2016:,2017:,2018:,2019:,2025:,2022:,2021:,2020:,2024:,2023:",,,,,,
,,TOPIC:Topic,CPI:Consumer prices,,,,,,

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,REF_AREA:Reference area,UNIT_MEASURE:Unit of measure,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-09-30,F:Free,,A:Normal value,3.094796
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-10-31,F:Free,,A:Normal value,1.620029
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-11-30,F:Free,,A:Normal value,1.334929
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-12-31,F:Free,,A:Normal value,0.347476
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-01-31,F:Free,,A:Normal value,-2.38876
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-02-28,F:Free,,A:Normal value,-2.533
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-03-31,F:Free,,A:Normal value,-2.477558
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-04-30,F:Free,,A:Normal value,-2.093565
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-05-31,F:Free,,A:Normal value,-1.104224
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-06-30,F:Free,,A:Normal value,-1.490069
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-07-31,F:Free,,A:Normal value,-2.212782
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-08-31,F:Free,,A:Normal value,-2.031412
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-09-30,F:Free,,A:Normal value,-2.167232
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-10-31,F:Free,,A:Normal value,-1.857045
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-11-30,F:Free,,A:Normal value,-1.441211
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-12-31,F:Free,,A:Normal value,-1.3696
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-01-31,F:Free,,A:Normal value,-1.336505
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-02-29,F:Free,,A:Normal value,-1.299425
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-03-31,F:Free,,A:Normal value,-1.603446
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-04-30,F:Free,,A:Normal value,-1.85575
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-05-31,F:Free,,A:Normal value,-2.708289
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-06-30,F:Free,,A:Normal value,-2.358422
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-07-31,F:Free,,A:Normal value,-2.140266
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-08-31,F:Free,,A:Normal value,-2.593508
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-09-30,F:Free,,A:Normal value,-2.37535
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-10-31,F:Free,,A:Normal value,-2.17622
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-11-30,F:Free,,A:Normal value,-2.407745
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-12-31,F:Free,,A:Normal value,-2.093414
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2021-01-31,F:Free,,A:Normal value,-1.567298
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2021-02-28,F:Free,,A:Normal value,-1.621008
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2021-03-31,F:Free,,A:Normal value,-0.300233
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2021-04-30,F:Free,,A:Normal value,-0.232205
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2021-05-31,F:Free,,A:Normal value,-0.481036
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2021-06-30,F:Free,,A:Normal value,-0.788614
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2021-07-31,F:Free,,A:Normal value,0.03262
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2021-08-31,F:Free,,A:Normal value,0.43952
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2021-09-30,F:Free,,A:Normal value,1.16479
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2021-10-31,F:Free,,A:Normal value,1.388851
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2021-11-30,F:Free,,A:Normal value,2.181466
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2021-12-31,F:Free,,A:Normal value,2.046714
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2022-01-31,F:Free,,A:Normal value,1.603631
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2022-02-28,F:Free,,A:Normal value,2.781215
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2022-03-31,F:Free,,A:Normal value,3.443903
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2022-04-30,F:Free,,A:Normal value,5.134531
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2022-05-31,F:Free,,A:Normal value,5.12963
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2022-06-30,F:Free,,A:Normal value,6.497517
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2022-07-31,F:Free,,A:Normal value,7.875634
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2022-08-31,F:Free,,A:Normal value,6.494695
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2022-09-30,F:Free,,A:Normal value,5.075526
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2022-10-31,F:Free,,A:Normal value,4.672172
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2022-11-30,F:Free,,A:Normal value,4.42338
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2022-12-31,F:Free,,A:Normal value,4.752205
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2023-01-31,F:Free,,A:Normal value,3.69117
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2023-02-28,F:Free,,A:Normal value,3.613482
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2023-03-31,F:Free,,A:Normal value,2.843893
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2023-04-30,F:Free,,A:Normal value,1.340115
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2023-05-31,F:Free,,A:Normal value,1.345501
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2023-06-30,F:Free,,A:Normal value,-0.153732
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2023-07-31,F:Free,,A:Normal value,-1.319652
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2023-08-31,F:Free,,A:Normal value,0.446773
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2023-09-30,F:Free,,A:Normal value,2.363377
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2023-10-31,F:Free,,A:Normal value,2.509642
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2023-11-30,F:Free,,A:Normal value,1.677745
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2023-12-31,F:Free,,A:Normal value,1.419926
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2024-01-31,F:Free,,A:Normal value,2.292432
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2024-02-29,F:Free,,A:Normal value,1.750792
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2024-03-31,F:Free,,A:Normal value,1.656739
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2024-04-30,F:Free,,A:Normal value,2.018597
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2024-05-31,F:Free,,A:Normal value,2.338604
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2024-06-30,F:Free,,A:Normal value,2.412814
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2024-07-31,F:Free,,A:Normal value,2.009523
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2024-08-31,F:Free,,A:Normal value,1.689467
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2024-09-30,F:Free,,A:Normal value,0.816554
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2024-10-31,F:Free,,A:Normal value,0.483638
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2024-11-30,F:Free,,A:Normal value,1.233483
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2024-12-31,F:Free,,A:Normal value,1.304689
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2025-01-31,F:Free,,A:Normal value,1.352111
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2025-02-28,F:Free,,A:Normal value,1.64924
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2025-03-31,F:Free,,A:Normal value,1.143373
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2025-04-30,F:Free,,A:Normal value,0.757337
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2025-05-31,F:Free,,A:Normal value,0.539684
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2025-06-30,F:Free,,A:Normal value,0.582976
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2025-07-31,F:Free,,A:Normal value,1.163005
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2025-08-31,F:Free,,A:Normal value,0.71678
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2025-09-30,F:Free,,A:Normal value,1.2613
"BIS,WS_LONG_CPI,1.0",M.AE.771,M:Monthly,AE:United Arab Emirates,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2025-10-31,F:Free,,A:Normal value,2.166261
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-01-31,F:Free,,A:Normal value,8.23901784
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-02-28,F:Free,,A:Normal value,9.1204278483
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-03-31,F:Free,,A:Normal value,9.6602770924
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-04-30,F:Free,,A:Normal value,10.2052397617
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-05-31,F:Free,,A:Normal value,10.6617647059
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-06-30,F:Free,,A:Normal value,11.0015957946
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-07-31,F:Free,,A:Normal value,11.2044033958
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-08-31,F:Free,,A:Normal value,11.1028867506
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-09-30,F:Free,,A:Normal value,11.0855988244
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-10-31,F:Free,,A:Normal value,11.1343963554
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-11-30,F:Free,,A:Normal value,11.0247605277
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-12-31,F:Free,,A:Normal value,10.9230906975
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-01-31,F:Free,,A:Normal value,10.5804164821
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-02-28,F:Free,,A:Normal value,10.0210047261
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-03-31,F:Free,,A:Normal value,9.7005884389
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-04-30,F:Free,,A:Normal value,9.7064881565
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-05-31,F:Free,,A:Normal value,9.6941817872
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-06-30,F:Free,,A:Normal value,9.6744186047
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-07-31,F:Free,,A:Normal value,9.6644295302
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-08-31,F:Free,,A:Normal value,9.7684876749
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-09-30,F:Free,,A:Normal value,9.8883836296
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-10-31,F:Free,,A:Normal value,9.6581126507
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-11-30,F:Free,,A:Normal value,9.5067556568
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-12-31,F:Free,,A:Normal value,9.5084349019
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-01-31,F:Free,,A:Normal value,9.712316692
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-02-29,F:Free,,A:Normal value,9.7128311192
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-03-31,F:Free,,A:Normal value,9.8130472509
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-04-30,F:Free,,A:Normal value,9.8099037785
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-05-31,F:Free,,A:Normal value,9.8936087598
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-06-30,F:Free,,A:Normal value,9.9005320379
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-07-31,F:Free,,A:Normal value,9.8990208078
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-08-31,F:Free,,A:Normal value,9.9613079433
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-09-30,F:Free,,A:Normal value,10.0142953879
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-10-31,F:Free,,A:Normal value,10.2429906542
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-11-30,F:Free,,A:Normal value,10.6213765423
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-12-31,F:Free,,A:Normal value,10.8424854426
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-01-31,F:Free,,A:Normal value,11.0875757797
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-02-28,F:Free,,A:Normal value,10.8178654292
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-03-31,F:Free,,A:Normal value,10.5883198046
"BIS,WS_LONG_CPI,1.0",M.AR.771,M:Monthly,AR:Argentina,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-04-30,F:Free,,A:Normal value,10.472323146
