Time Series Search Export,Search term,Search filters,,Last update of Residential property prices data,Downloaded at,Source,Source URL,Download URL,About Residential property prices
,,FREQ:Frequency,Q:Quarterly,2026-03-26,2026-04-13 15:36 CEST,BIS,https://data.bis.org/topics/RPP/data?data_view=table&filter=FREQ%3DQ%255EUNIT_MEASURE%3D628%255EVALUE%3DR%255EYEAR%3D2000%257C2001%257C2002%257C2003%257C2004%257C2005%257C2006%257C2007%257C2008%257C2009%257C2010%257C2011%257C2012%257C2013%257C2014%257C2015%257C2016%257C2017%257C2018%257C2019%257C2021%257C2020%257C2022%257C2025%257C2024%257C2023,https://data.bis.org/topics/RPP/data?data_view=table&filter=FREQ%3DQ%255EUNIT_MEASURE%3D628%255EVALUE%3DR%255EYEAR%3D2000%257C2001%257C2002%257C2003%257C2004%257C2005%257C2006%257C2007%257C2008%257C2009%257C2010%257C2011%257C2012%257C2013%257C2014%257C2015%257C2016%257C2017%257C2018%257C2019%257C2021%257C2020%257C2022%257C2025%257C2024%257C2023&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel,https://data.bis.org/topics/RPP
,,UNIT_MEASURE:Unit of measure,"628:Index, 2010 = 100",,,,,,
,,VALUE:Value,R:Real,,,,,,
,,YEAR:Year,"2000:,2001:,2002:,2003:,2004:,2005:,2006:,2007:,2008:,2009:,2010:,2011:,2012:,2013:,2014:,2015:,2016:,2017:,2018:,2019:,2021:,2020:,2022:,2025:,2024:,2023:",,,,,,
,,TOPIC:Topic,RPP:Property prices / Residential property prices,,,,,,

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,REF_AREA:Reference area,VALUE:Value,UNIT_MEASURE:Unit of measure,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_SPP,1.0",Q.TH.R.628,Q:Quarterly,TH:Thailand,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-12-31,F:Free,,A:Normal value,142.317
"BIS,WS_SPP,1.0",Q.TH.R.628,Q:Quarterly,TH:Thailand,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-03-31,F:Free,,A:Normal value,144.022
"BIS,WS_SPP,1.0",Q.TH.R.628,Q:Quarterly,TH:Thailand,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-06-30,F:Free,,A:Normal value,144.0713
"BIS,WS_SPP,1.0",Q.TH.R.628,Q:Quarterly,TH:Thailand,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-09-30,F:Free,,A:Normal value,146.57
"BIS,WS_SPP,1.0",Q.TH.R.628,Q:Quarterly,TH:Thailand,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-12-31,F:Free,,A:Normal value,143.1707
"BIS,WS_SPP,1.0",Q.TH.R.628,Q:Quarterly,TH:Thailand,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-03-31,F:Free,,A:Normal value,141.3756
"BIS,WS_SPP,1.0",Q.TH.R.628,Q:Quarterly,TH:Thailand,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-06-30,F:Free,,A:Normal value,140.1493
"BIS,WS_SPP,1.0",Q.TH.R.628,Q:Quarterly,TH:Thailand,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-09-30,F:Free,,A:Normal value,138.4935
"BIS,WS_SPP,1.0",Q.TH.R.628,Q:Quarterly,TH:Thailand,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-12-31,F:Free,,A:Normal value,141.0859
"BIS,WS_SPP,1.0",Q.TH.R.628,Q:Quarterly,TH:Thailand,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-03-31,F:Free,,A:Normal value,142.5475
"BIS,WS_SPP,1.0",Q.TH.R.628,Q:Quarterly,TH:Thailand,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-06-30,F:Free,,A:Normal value,142.569
"BIS,WS_SPP,1.0",Q.TH.R.628,Q:Quarterly,TH:Thailand,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-09-30,F:Free,,A:Normal value,142.1841
"BIS,WS_SPP,1.0",Q.TH.R.628,Q:Quarterly,TH:Thailand,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-12-31,F:Free,,A:Normal value,145.4207
"BIS,WS_SPP,1.0",Q.TH.R.628,Q:Quarterly,TH:Thailand,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-03-31,F:Free,,A:Normal value,144.5306
"BIS,WS_SPP,1.0",Q.TH.R.628,Q:Quarterly,TH:Thailand,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-06-30,F:Free,,A:Normal value,143.238
"BIS,WS_SPP,1.0",Q.TH.R.628,Q:Quarterly,TH:Thailand,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-09-30,F:Free,,A:Normal value,145.6368
"BIS,WS_SPP,1.0",Q.TH.R.628,Q:Quarterly,TH:Thailand,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-12-31,F:Free,,A:Normal value,147.6933
"BIS,WS_SPP,1.0",Q.TH.R.628,Q:Quarterly,TH:Thailand,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2025-03-31,F:Free,,A:Normal value,147.9787
"BIS,WS_SPP,1.0",Q.TH.R.628,Q:Quarterly,TH:Thailand,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2025-06-30,F:Free,,A:Normal value,147.8057
"BIS,WS_SPP,1.0",Q.TH.R.628,Q:Quarterly,TH:Thailand,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2025-09-30,F:Free,,A:Normal value,147.3073
"BIS,WS_SPP,1.0",Q.TH.R.628,Q:Quarterly,TH:Thailand,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2025-12-31,F:Free,,A:Normal value,149.3848
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2010-03-31,F:Free,,A:Normal value,98.638
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2010-06-30,F:Free,,A:Normal value,99.619
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2010-09-30,F:Free,,A:Normal value,101.2849
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2010-12-31,F:Free,,A:Normal value,100.4375
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2011-03-31,F:Free,,A:Normal value,102.3239
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2011-06-30,F:Free,,A:Normal value,102.669
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2011-09-30,F:Free,,A:Normal value,103.5025
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2011-12-31,F:Free,,A:Normal value,100.3757
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2012-03-31,F:Free,,A:Normal value,101.8223
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2012-06-30,F:Free,,A:Normal value,103.5498
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2012-09-30,F:Free,,A:Normal value,106.4797
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2012-12-31,F:Free,,A:Normal value,104.4404
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2013-03-31,F:Free,,A:Normal value,105.3201
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2013-06-30,F:Free,,A:Normal value,107.5125
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2013-09-30,F:Free,,A:Normal value,109.4549
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2013-12-31,F:Free,,A:Normal value,109.2455
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2014-03-31,F:Free,,A:Normal value,109.0032
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2014-06-30,F:Free,,A:Normal value,109.8925
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2014-09-30,F:Free,,A:Normal value,112.9472
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2014-12-31,F:Free,,A:Normal value,113.9372
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2015-03-31,F:Free,,A:Normal value,116.9876
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2015-06-30,F:Free,,A:Normal value,118.9048
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2015-09-30,F:Free,,A:Normal value,121.5732
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2015-12-31,F:Free,,A:Normal value,121.8425
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2016-03-31,F:Free,,A:Normal value,123.1277
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2016-06-30,F:Free,,A:Normal value,125.404
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2016-09-30,F:Free,,A:Normal value,126.6117
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2016-12-31,F:Free,,A:Normal value,126.49
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2017-03-31,F:Free,,A:Normal value,125.0384
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2017-06-30,F:Free,,A:Normal value,125.6784
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2017-09-30,F:Free,,A:Normal value,125.9984
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2017-12-31,F:Free,,A:Normal value,123.4802
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2018-03-31,F:Free,,A:Normal value,122.6089
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2018-06-30,F:Free,,A:Normal value,120.7564
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2018-09-30,F:Free,,A:Normal value,113.9403
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2018-12-31,F:Free,,A:Normal value,107.8877
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2019-03-31,F:Free,,A:Normal value,106.4243
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2019-06-30,F:Free,,A:Normal value,104.9669
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2019-09-30,F:Free,,A:Normal value,105.1551
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2019-12-31,F:Free,,A:Normal value,105.4017
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-03-31,F:Free,,A:Normal value,109.118
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-06-30,F:Free,,A:Normal value,112.4381
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-09-30,F:Free,,A:Normal value,120.8968
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-12-31,F:Free,,A:Normal value,121.9683
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-03-31,F:Free,,A:Normal value,124.0829
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-06-30,F:Free,,A:Normal value,128.9773
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-09-30,F:Free,,A:Normal value,135.1061
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-12-31,F:Free,,A:Normal value,144.593
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-03-31,F:Free,,A:Normal value,154.1157
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-06-30,F:Free,,A:Normal value,180.2502
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-09-30,F:Free,,A:Normal value,209.2756
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-12-31,F:Free,,A:Normal value,220.4896
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-03-31,F:Free,,A:Normal value,242.3274
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-06-30,F:Free,,A:Normal value,263.6878
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-09-30,F:Free,,A:Normal value,259.6306
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-12-31,F:Free,,A:Normal value,253.7424
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-03-31,F:Free,,A:Normal value,237.2708
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-06-30,F:Free,,A:Normal value,229.1177
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-09-30,F:Free,,A:Normal value,224.5494
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-12-31,F:Free,,A:Normal value,222.4299
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2025-03-31,F:Free,,A:Normal value,223.9131
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2025-06-30,F:Free,,A:Normal value,223.3435
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2025-09-30,F:Free,,A:Normal value,222.6568
"BIS,WS_SPP,1.0",Q.TR.R.628,Q:Quarterly,TR:Türkiye,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2025-12-31,F:Free,,A:Normal value,220.7611
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2000-03-31,F:Free,,A:Normal value,95.1841
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2000-06-30,F:Free,,A:Normal value,96.6052
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2000-09-30,F:Free,,A:Normal value,97.915
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2000-12-31,F:Free,,A:Normal value,99.6003
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-03-31,F:Free,,A:Normal value,101.0161
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-06-30,F:Free,,A:Normal value,101.7371
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-09-30,F:Free,,A:Normal value,103.5344
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-12-31,F:Free,,A:Normal value,105.5486
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-03-31,F:Free,,A:Normal value,107.0774
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-06-30,F:Free,,A:Normal value,108.6855
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-09-30,F:Free,,A:Normal value,110.9866
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-12-31,F:Free,,A:Normal value,112.8851
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-03-31,F:Free,,A:Normal value,114.0214
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-06-30,F:Free,,A:Normal value,116.0483
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-09-30,F:Free,,A:Normal value,118.8377
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-12-31,F:Free,,A:Normal value,122.7022
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-03-31,F:Free,,A:Normal value,125.7323
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-06-30,F:Free,,A:Normal value,128.868
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-09-30,F:Free,,A:Normal value,132.7823
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-12-31,F:Free,,A:Normal value,136.9668
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-03-31,F:Free,,A:Normal value,141.7178
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-06-30,F:Free,,A:Normal value,145.3852
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-09-30,F:Free,,A:Normal value,148.6046
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-12-31,F:Free,,A:Normal value,151.965
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-03-31,F:Free,,A:Normal value,153.9665
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-06-30,F:Free,,A:Normal value,150.3291
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-09-30,F:Free,,A:Normal value,148.3704
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-12-31,F:Free,,A:Normal value,149.6305
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2007-03-31,F:Free,,A:Normal value,146.6715
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2007-06-30,F:Free,,A:Normal value,139.6398
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2007-09-30,F:Free,,A:Normal value,135.4134
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2007-12-31,F:Free,,A:Normal value,130.1662
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2008-03-31,F:Free,,A:Normal value,123.687
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2008-06-30,F:Free,,A:Normal value,115.5532
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2008-09-30,F:Free,,A:Normal value,109.1564
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2008-12-31,F:Free,,A:Normal value,106.5619
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2009-03-31,F:Free,,A:Normal value,103.9814
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2009-06-30,F:Free,,A:Normal value,102.8912
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2009-09-30,F:Free,,A:Normal value,102.4847
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2009-12-31,F:Free,,A:Normal value,102.8812
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2010-03-31,F:Free,,A:Normal value,101.5333
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2010-06-30,F:Free,,A:Normal value,101.3731
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2010-09-30,F:Free,,A:Normal value,99.1225
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2010-12-31,F:Free,,A:Normal value,97.987
"BIS,WS_SPP,1.0",Q.US.R.628,Q:Quarterly,US:United States,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2011-03-31,F:Free,,A:Normal value,95.1055
